% These values are extracted manually from Schreiber's example3.
0.01000000000000001, 2.772511848341232
0.0160968750545972, 3.408647957825231
0.022766872258221087, 3.5955455562064005
0.031704696159786355, 3.4745060972362753
0.04697968628337493, 2.8672053889983498
0.06441525999493229, 2.224958730496832
0.09016877712317022, 1.6654907077054157
0.12363312063813242, 1.319452580009586
0.18037642507318324, 0.8544517812450074
0.25777212695887125, 0.4725491240215134
0.3608306085568634, 0.20928963203578416
0.49731231458243835, 0.10017839075563258
0.6474943081293537, 0.050748176154215584
0.9845968158946956, 0.011968155918846349
