8.607206e+00 3.879412e+01
1.336250e+01 3.395588e+01
1.720650e+01 3.285895e+01
6.246750e+00 3.169105e+01
1.004202e+01 3.449091e+01
1.527759e+01 3.369185e+01
1.314289e+01 3.264581e+01
1.727544e+01 3.270989e+01
5.823684e+00 3.158259e+01
9.190114e+00 3.460167e+01
1.431324e+01 3.378808e+01
1.582757e+01 3.276553e+01
1.098529e+01 3.260013e+01
1.644163e+01 3.325146e+01
8.953333e+00 3.246096e+01
1.381375e+01 3.373611e+01
1.653820e+01 3.279500e+01
8.522226e+00 3.190927e+01
1.342440e+01 3.447210e+01
1.700333e+01 3.253196e+01
6.344545e+00 3.203030e+01
9.920476e+00 3.401732e+01
1.528500e+01 3.378571e+01
1.332190e+01 3.292857e+01
1.719915e+01 3.255571e+01
6.418438e+00 3.216156e+01
1.016000e+01 3.418750e+01
1.535322e+01 3.340789e+01
1.280895e+01 3.290789e+01
1.720383e+01 3.261459e+01
5.360363e+00 3.202123e+01
8.564286e+00 3.419124e+01
1.330769e+01 3.403799e+01
1.711613e+01 3.253165e+01
6.061250e+00 3.245417e+01
9.770303e+00 3.386364e+01
1.487112e+01 3.364075e+01
1.425265e+01 3.275877e+01
1.571852e+01 3.275536e+01
1.155500e+01 3.264815e+01
1.688301e+01 3.310643e+01
7.306544e+00 3.250142e+01
1.158118e+01 3.391176e+01
1.681154e+01 3.295475e+01
7.411071e+00 3.176374e+01
1.161343e+01 3.428042e+01
1.692840e+01 3.334066e+01
7.205152e+00 3.214895e+01
1.124211e+01 3.403785e+01
1.651571e+01 3.321593e+01
8.252196e+00 3.216152e+01
1.295388e+01 3.421760e+01
1.712265e+01 3.267027e+01
5.440417e+00 3.202204e+01
8.764808e+00 3.402564e+01
1.371880e+01 3.431868e+01
1.688072e+01 3.246028e+01
7.441655e+00 3.212333e+01
1.173500e+01 3.440541e+01
1.693188e+01 3.274638e+01
6.814611e+00 3.187657e+01
1.062125e+01 3.423419e+01
1.592331e+01 3.356488e+01
1.056750e+01 3.224465e+01
1.581004e+01 3.369940e+01
1.111061e+01 3.241824e+01
1.649762e+01 3.345378e+01
8.872500e+00 3.276190e+01
1.386007e+01 3.351471e+01
1.654840e+01 3.256271e+01
8.530893e+00 3.235115e+01
1.320066e+01 3.412462e+01
1.725118e+01 3.262148e+01
6.063750e+00 3.215866e+01
9.571856e+00 3.406061e+01
1.470156e+01 3.363683e+01
1.481383e+01 3.295336e+01
1.433662e+01 3.278183e+01
1.569351e+01 3.265152e+01
1.202403e+01 3.269364e+01
1.714480e+01 3.296997e+01
6.248523e+00 3.219165e+01
9.873125e+00 3.410227e+01
1.504633e+01 3.360962e+01
1.375195e+01 3.259351e+01
1.678408e+01 3.274672e+01
7.571157e+00 3.208257e+01
1.198431e+01 3.422525e+01
1.703168e+01 3.305587e+01
6.296402e+00 3.200845e+01
9.851201e+00 3.440107e+01
1.519012e+01 3.338548e+01
1.370000e+01 3.281648e+01
1.695489e+01 3.273256e+01
7.368409e+00 3.205835e+01
1.169000e+01 3.440909e+01
1.690014e+01 3.277389e+01
6.773472e+00 3.194834e+01
1.091225e+01 3.451111e+01
1.611703e+01 3.312874e+01
9.755568e+00 3.247884e+01
1.503674e+01 3.373386e+01
1.405911e+01 3.268887e+01
1.619019e+01 3.275523e+01
9.766955e+00 3.227600e+01
1.500532e+01 3.381151e+01
1.393208e+01 3.281028e+01
1.635484e+01 3.269072e+01
9.220139e+00 3.236484e+01
1.411493e+01 3.389620e+01
1.614037e+01 3.281946e+01
1.035014e+01 3.228434e+01
1.574902e+01 3.368045e+01
1.170480e+01 3.294878e+01
1.682223e+01 3.273551e+01
6.880139e+00 3.219082e+01
1.096571e+01 3.411508e+01
1.631987e+01 3.318808e+01
9.613491e+00 3.232424e+01
1.482002e+01 3.383663e+01
1.450735e+01 3.272032e+01
1.526250e+01 3.278788e+01
1.302750e+01 3.300000e+01
1.718208e+01 3.244805e+01
5.614321e+00 3.189481e+01
8.875921e+00 3.444662e+01
1.368408e+01 3.382719e+01
1.669568e+01 3.267346e+01
7.846576e+00 3.197075e+01
1.247614e+01 3.437549e+01
1.728114e+01 3.274635e+01
5.473967e+00 3.157381e+01
8.830021e+00 3.453500e+01
1.369034e+01 3.404296e+01
1.688204e+01 3.268021e+01
7.406815e+00 3.207563e+01
1.165310e+01 3.431313e+01
1.693007e+01 3.288662e+01
7.090083e+00 3.237660e+01
1.122587e+01 3.400126e+01
1.655628e+01 3.313829e+01
8.564083e+00 3.237712e+01
1.330002e+01 3.410758e+01
1.733521e+01 3.259029e+01
6.006940e+00 3.198777e+01
9.483889e+00 3.415326e+01
1.464601e+01 3.367190e+01
1.505166e+01 3.290040e+01
1.397471e+01 3.284009e+01
1.642125e+01 3.265705e+01
8.762656e+00 3.248958e+01
